latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
55.6421,-107.32648,303.07,1.28,1.12,2025-08-01,402,Terra,MODIS,12,6.1NRT,291.23,7.17,N
55.64024,-107.34638,315.4,1.28,1.12,2025-08-01,402,Terra,MODIS,91,6.1NRT,291.7,19.04,N
55.96244,-103.26131,311.39,1.89,1.34,2025-08-01,402,Terra,MODIS,76,6.1NRT,292.16,25.92,N
55.72089,-106.56722,322.05,1.37,1.16,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.72,30.86,N
55.61839,-107.68176,314.61,1.24,1.11,2025-08-01,402,Terra,MODIS,54,6.1NRT,290.75,17.21,N
55.9903,-102.99123,308.02,1.95,1.36,2025-08-01,402,Terra,MODIS,67,6.1NRT,289.05,23.03,N
55.98856,-103.02139,301.58,1.94,1.36,2025-08-01,402,Terra,MODIS,16,6.1NRT,288.36,13.04,N
55.7311,-106.56982,305.86,1.37,1.16,2025-08-01,402,Terra,MODIS,66,6.1NRT,291.41,10.95,N
56.14624,-99.78976,311.11,2.73,1.58,2025-08-01,402,Terra,MODIS,82,6.1NRT,289.04,47.18,N
56.13921,-100.00446,315.82,2.66,1.57,2025-08-01,402,Terra,MODIS,92,6.1NRT,289.92,56.33,N
56.13778,-100.04687,308.66,2.65,1.56,2025-08-01,402,Terra,MODIS,21,6.1NRT,289.04,30.87,N
56.15312,-100.00639,318.96,2.66,1.57,2025-08-01,402,Terra,MODIS,98,6.1NRT,290.27,67.95,N
56.15165,-100.04906,308.69,2.65,1.56,2025-08-01,402,Terra,MODIS,14,6.1NRT,289.46,31.15,N
56.06929,-101.98873,301.54,2.16,1.43,2025-08-01,402,Terra,MODIS,42,6.1NRT,288.45,18.08,N
56.07844,-102.05943,310.13,2.15,1.42,2025-08-01,402,Terra,MODIS,79,6.1NRT,287.78,33.08,N
56.0027,-103.38928,308.88,1.87,1.34,2025-08-01,402,Terra,MODIS,56,6.1NRT,288.69,22.21,N
55.88097,-105.13818,343.54,1.57,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.77,95.75,N
55.87909,-105.16273,320.89,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,290.5,37.24,N
55.68761,-107.381,319.85,1.28,1.12,2025-08-01,402,Terra,MODIS,99,6.1NRT,291.82,25.6,N
55.68572,-107.40074,346.81,1.27,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.19,80.05,N
55.68382,-107.42056,307.19,1.27,1.12,2025-08-01,402,Terra,MODIS,71,6.1NRT,291.77,11.45,N
55.68192,-107.44034,300.59,1.27,1.12,2025-08-01,402,Terra,MODIS,30,6.1NRT,289.8,6.24,N
56.18694,-99.83811,316.92,2.71,1.58,2025-08-01,402,Terra,MODIS,94,6.1NRT,290.05,67.11,N
56.13105,-101.24204,307.76,2.34,1.48,2025-08-01,402,Terra,MODIS,72,6.1NRT,290.12,30.31,N
56.09106,-102.06144,365.13,2.15,1.42,2025-08-01,402,Terra,MODIS,100,6.1NRT,291.73,311.05,N
56.08928,-102.09555,318.6,2.14,1.42,2025-08-01,402,Terra,MODIS,97,6.1NRT,287.67,54.71,N
55.89375,-105.11629,327.59,1.57,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.54,48.97,N
55.89185,-105.14095,352.77,1.57,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.97,130.2,N
55.88993,-105.16567,344.99,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.97,99.15,N
55.88802,-105.19027,328.86,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.54,51.68,N
56.14417,-101.24411,324.74,2.34,1.48,2025-08-01,402,Terra,MODIS,100,6.1NRT,291.95,76.9,N
56.14246,-101.28116,304.67,2.33,1.48,2025-08-01,402,Terra,MODIS,13,6.1NRT,288.93,19.95,N
55.90659,-105.09393,309.46,1.57,1.24,2025-08-01,402,Terra,MODIS,77,6.1NRT,291.83,18.19,N
55.90466,-105.11878,362.12,1.57,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,298.59,178.6,N
55.90274,-105.14351,319.6,1.57,1.23,2025-08-01,402,Terra,MODIS,99,6.1NRT,292.22,32.67,N
55.90079,-105.16843,310.82,1.56,1.23,2025-08-01,402,Terra,MODIS,56,6.1NRT,292.16,18.2,N
55.89888,-105.19287,325.67,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.22,45.25,N
56.15731,-101.24593,324.79,2.34,1.48,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.95,75.74,N
56.15557,-101.283,330.05,2.33,1.48,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.14,98,N
55.90976,-105.19526,328.77,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.7,52.8,N
55.90785,-105.21956,305.93,1.55,1.23,2025-08-01,402,Terra,MODIS,66,6.1NRT,289.67,13.38,N
56.16868,-101.28478,312.43,2.33,1.48,2025-08-01,402,Terra,MODIS,84,6.1NRT,290.73,39.37,N
55.92062,-105.19793,311.15,1.56,1.23,2025-08-01,402,Terra,MODIS,37,6.1NRT,291.45,18.28,N
55.71927,-107.47198,328.21,1.27,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.05,35.07,N
56.19167,-99.84359,314.38,2.71,1.58,2025-08-01,402,Terra,MODIS,89,6.1NRT,289.81,57.21,N
55.91166,-105.20114,325.96,1.56,1.23,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.71,44.94,N
55.71935,-107.47786,317.13,1.27,1.12,2025-08-01,402,Terra,MODIS,70,6.1NRT,290.37,17.51,N
56.15434,-101.25104,333.43,2.34,1.48,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.91,116.29,N
55.92252,-105.20386,311.78,1.56,1.23,2025-08-01,402,Terra,MODIS,41,6.1NRT,291.3,19.3,N
55.73103,-107.46111,329.1,1.27,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.57,37.3,N
56.16748,-101.25266,334.64,2.34,1.48,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.01,125.17,N
55.60709,-108.79189,312.11,1.15,1.07,2025-08-01,402,Terra,MODIS,84,6.1NRT,274,16.63,N
56.18866,-101.06631,307.46,2.39,1.49,2025-08-01,402,Terra,MODIS,71,6.1NRT,290.12,31.27,N
55.95356,-105.0859,409.52,1.58,1.24,2025-08-01,402,Terra,MODIS,100,6.1NRT,305.51,613.09,N
55.74879,-107.48676,319.57,1.27,1.12,2025-08-01,402,Terra,MODIS,72,6.1NRT,294.36,21.09,N
56.02798,-104.20628,303.75,1.72,1.29,2025-08-01,402,Terra,MODIS,57,6.1NRT,289.92,13.88,N
55.96449,-105.08841,339.14,1.58,1.24,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.38,79.69,N
55.76049,-107.47002,348.21,1.27,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,300.55,80.15,N
55.9735,-105.11607,304.56,1.57,1.24,2025-08-01,402,Terra,MODIS,26,6.1NRT,291.3,10.22,N
55.96593,-105.21465,300.64,1.56,1.23,2025-08-01,402,Terra,MODIS,19,6.1NRT,290.17,7.79,N
55.96405,-105.23893,303.42,1.55,1.23,2025-08-01,402,Terra,MODIS,55,6.1NRT,289.45,11.1,N
55.7608,-107.57156,319.66,1.26,1.11,2025-08-01,402,Terra,MODIS,99,6.1NRT,293.08,22.93,N
56.19413,-101.80412,307.37,2.21,1.44,2025-08-01,402,Terra,MODIS,71,6.1NRT,289.96,29.32,N
55.77058,-107.57457,306.38,1.26,1.11,2025-08-01,402,Terra,MODIS,55,6.1NRT,290.67,9,N
53.04737,-123.53162,335.78,2.47,1.51,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.26,136.75,N
53.03876,-123.56579,311.59,2.48,1.52,2025-08-01,402,Terra,MODIS,83,6.1NRT,291.34,41.2,D
52.77329,-124.71172,359.7,2.86,1.61,2025-08-01,402,Terra,MODIS,100,6.1NRT,286.59,406.23,D
52.76329,-124.74959,308.49,2.87,1.62,2025-08-01,402,Terra,MODIS,75,6.1NRT,284.1,50.17,D
55.80574,-107.52438,325.44,1.26,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.41,32.03,N
55.80773,-107.51128,307.75,1.27,1.12,2025-08-01,402,Terra,MODIS,72,6.1NRT,293.03,11.02,N
55.80587,-107.53101,318.4,1.26,1.12,2025-08-01,402,Terra,MODIS,97,6.1NRT,292.17,22.76,N
53.055,-123.54483,309.85,2.47,1.51,2025-08-01,402,Terra,MODIS,78,6.1NRT,291.08,34,D
56.02202,-105.23542,305.25,1.56,1.23,2025-08-01,402,Terra,MODIS,42,6.1NRT,292.3,11.79,N
52.77613,-124.72083,355.46,2.86,1.61,2025-08-01,402,Terra,MODIS,100,6.1NRT,285.94,356.68,D
56.25915,-101.78539,323.49,2.22,1.44,2025-08-01,402,Terra,MODIS,100,6.1NRT,291.7,68.95,N
56.25743,-101.82096,332.44,2.21,1.44,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.48,103.31,N
56.2557,-101.8565,300.31,2.2,1.44,2025-08-01,402,Terra,MODIS,11,6.1NRT,289.91,14.33,N
56.04185,-105.26538,310.33,1.55,1.23,2025-08-01,402,Terra,MODIS,47,6.1NRT,292.63,16.72,N
56.30735,-101.01212,309.19,2.41,1.5,2025-08-01,402,Terra,MODIS,33,6.1NRT,291.12,30.55,N
56.27197,-101.78743,305.41,2.22,1.44,2025-08-01,402,Terra,MODIS,64,6.1NRT,289.21,23.7,N
56.27022,-101.82308,337.57,2.21,1.44,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.12,129.38,N
56.26847,-101.85854,333.43,2.2,1.44,2025-08-01,402,Terra,MODIS,100,6.1NRT,291.77,107.28,N
56.26674,-101.89357,312.01,2.19,1.44,2025-08-01,402,Terra,MODIS,84,6.1NRT,289.15,37.99,N
56.35876,-100.04184,300.74,2.66,1.57,2025-08-01,402,Terra,MODIS,33,6.1NRT,287.98,21.92,N
56.29598,-102.07256,303.84,2.15,1.43,2025-08-01,402,Terra,MODIS,46,6.1NRT,289.36,21.19,N
56.36403,-100.04749,304.94,2.66,1.57,2025-08-01,402,Terra,MODIS,62,6.1NRT,288.4,31.28,N
56.29629,-102.07771,301.25,2.15,1.43,2025-08-01,402,Terra,MODIS,39,6.1NRT,288.71,18.06,N
56.20147,-104.79591,307.55,1.63,1.26,2025-08-01,402,Terra,MODIS,72,6.1NRT,291.26,18.42,N
55.9943,-107.58033,310.23,1.27,1.12,2025-08-01,402,Terra,MODIS,74,6.1NRT,290.02,14.14,N
56.00411,-107.58334,337.88,1.27,1.12,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.56,58.37,N
56.00223,-107.60319,304.67,1.26,1.12,2025-08-01,402,Terra,MODIS,61,6.1NRT,289.48,9.56,N
56.51448,-99.89645,315.47,2.71,1.58,2025-08-01,402,Terra,MODIS,91,6.1NRT,290.5,62.19,N
56.27939,-104.50043,302.34,1.68,1.28,2025-08-01,402,Terra,MODIS,48,6.1NRT,290.13,12.36,N
56.42883,-102.24426,308.1,2.12,1.42,2025-08-01,402,Terra,MODIS,73,6.1NRT,290.23,27.22,N
55.83408,-109.75472,300.07,1.09,1.04,2025-08-01,402,Terra,MODIS,13,6.1NRT,289.19,4.76,N
56.46978,-102.42167,311.75,2.09,1.41,2025-08-01,402,Terra,MODIS,83,6.1NRT,290.61,32.49,N
56.51043,-102.16037,304.7,2.15,1.42,2025-08-01,402,Terra,MODIS,17,6.1NRT,289.15,20.43,N
56.5107,-102.39999,313.62,2.09,1.41,2025-08-01,402,Terra,MODIS,87,6.1NRT,291.13,41.39,N
56.29389,-105.66938,331.82,1.51,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,297.2,57.89,N
56.53212,-102.23309,300.4,2.13,1.42,2025-08-01,402,Terra,MODIS,7,6.1NRT,287.37,14.1,N
56.30462,-105.67166,318.47,1.51,1.21,2025-08-01,402,Terra,MODIS,97,6.1NRT,293.96,30.3,N
56.3027,-105.69552,320.2,1.5,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.22,33.28,N
56.31723,-105.65047,345.62,1.51,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,290.54,98.7,N
56.31528,-105.67469,371.76,1.51,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,303.01,223.28,N
56.31337,-105.69837,349.7,1.5,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,297.92,111.55,N
56.3279,-105.65351,343.8,1.51,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,288.28,92.24,N
56.32596,-105.67743,367.18,1.51,1.21,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.6,195.66,N
56.32404,-105.70111,318.32,1.5,1.21,2025-08-01,402,Terra,MODIS,97,6.1NRT,292.13,29.05,N
55.53791,-112.78873,319.14,1,1,2025-08-01,402,Terra,MODIS,98,6.1NRT,293.22,17.29,N
56.57539,-102.13628,307.47,2.15,1.43,2025-08-01,402,Terra,MODIS,72,6.1NRT,289.61,29.16,N
56.33094,-105.66094,305.61,1.51,1.21,2025-08-01,402,Terra,MODIS,65,6.1NRT,289.4,12.77,N
56.3291,-105.68479,304.6,1.51,1.21,2025-08-01,402,Terra,MODIS,38,6.1NRT,291.98,11.2,N
56.5689,-102.28092,304.96,2.12,1.42,2025-08-01,402,Terra,MODIS,62,6.1NRT,288.63,24.59,N
56.2507,-106.8878,310.37,1.35,1.15,2025-08-01,402,Terra,MODIS,80,6.1NRT,292.88,14.83,N
56.24883,-106.909,337.23,1.35,1.15,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.31,59.59,N
56.5832,-102.24872,313.35,2.13,1.42,2025-08-01,402,Terra,MODIS,87,6.1NRT,290.06,38.72,N
56.58148,-102.28284,341.66,2.12,1.42,2025-08-01,402,Terra,MODIS,100,6.1NRT,293.29,144.12,N
56.26084,-106.89066,318.13,1.35,1.15,2025-08-01,402,Terra,MODIS,96,6.1NRT,293.68,23.66,N
56.25894,-106.91199,313.13,1.35,1.15,2025-08-01,402,Terra,MODIS,71,6.1NRT,293.2,16.8,N
56.26334,-106.97864,306.68,1.34,1.15,2025-08-01,402,Terra,MODIS,32,6.1NRT,292.84,9.51,N
56.27152,-107.00278,323.45,1.34,1.15,2025-08-01,402,Terra,MODIS,100,6.1NRT,292.88,30.72,N
56.28159,-107.00587,312.47,1.34,1.15,2025-08-01,402,Terra,MODIS,66,6.1NRT,292.06,15.21,N
56.29166,-107.00897,304.67,1.34,1.15,2025-08-01,402,Terra,MODIS,35,6.1NRT,291.5,7.98,N
56.65313,-102.36401,305.83,2.11,1.41,2025-08-01,402,Terra,MODIS,44,6.1NRT,290.56,20.25,N
56.65417,-102.36961,304.86,2.11,1.41,2025-08-01,402,Terra,MODIS,62,6.1NRT,290.34,20.57,N
56.82762,-102.23227,321.37,2.15,1.42,2025-08-01,402,Terra,MODIS,91,6.1NRT,293.37,0,N
56.79436,-102.83753,301.68,2.02,1.38,2025-08-01,402,Terra,MODIS,43,6.1NRT,290.87,15.44,N
56.7925,-102.86996,300.18,2.01,1.38,2025-08-01,402,Terra,MODIS,20,6.1NRT,290.09,12.71,N
56.50739,-108.06471,322.11,1.24,1.11,2025-08-01,402,Terra,MODIS,100,6.1NRT,289.96,28.17,N
56.53256,-108.01196,308.92,1.24,1.11,2025-08-01,402,Terra,MODIS,76,6.1NRT,292.25,11.99,N
57.01289,-101.84885,301.53,2.24,1.45,2025-08-01,402,Terra,MODIS,29,6.1NRT,286.56,19.55,N
56.64354,-109.59999,322.65,1.12,1.06,2025-08-01,402,Terra,MODIS,91,6.1NRT,289.99,22.13,N
56.66591,-109.57107,324.93,1.12,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,289.62,25.96,N
56.68835,-109.54194,317.39,1.13,1.06,2025-08-01,402,Terra,MODIS,86,6.1NRT,293.22,16.1,N
56.67645,-109.64914,331.01,1.12,1.05,2025-08-01,402,Terra,MODIS,100,6.1NRT,290.97,35.42,N
56.70946,-109.43763,328.03,1.13,1.06,2025-08-01,402,Terra,MODIS,44,6.1NRT,275.57,27.46,N
56.70748,-109.45566,328.77,1.13,1.06,2025-08-01,402,Terra,MODIS,84,6.1NRT,275.79,28.81,N
56.70156,-109.50935,332.87,1.13,1.06,2025-08-01,402,Terra,MODIS,0,6.1NRT,292.33,34.41,N
56.69958,-109.52729,336.57,1.13,1.06,2025-08-01,402,Terra,MODIS,79,6.1NRT,296.61,42.35,N
56.80649,-108.5507,301.52,1.21,1.09,2025-08-01,402,Terra,MODIS,22,6.1NRT,289.51,6.18,N
56.71597,-109.42763,321.07,1.14,1.06,2025-08-01,402,Terra,MODIS,61,6.1NRT,279.31,22.09,N
56.71402,-109.4458,344.54,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,276.17,60.83,N
56.71209,-109.46382,355.66,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,283.81,88.78,N
56.71016,-109.4818,318.62,1.13,1.06,2025-08-01,402,Terra,MODIS,54,6.1NRT,274.06,16.57,N
56.70823,-109.4997,343.48,1.13,1.06,2025-08-01,402,Terra,MODIS,92,6.1NRT,290,55.59,N
56.7063,-109.51759,357.83,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,299.28,92.27,N
56.70435,-109.53571,343.34,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,296.46,54.68,N
56.72528,-109.43073,322.04,1.14,1.06,2025-08-01,402,Terra,MODIS,42,6.1NRT,277.79,23.91,N
56.7233,-109.44907,367.31,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,276.22,127.85,N
56.72136,-109.46718,425.5,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,295.82,530.15,N
56.71943,-109.48504,370.47,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,283.99,137.7,N
56.7175,-109.5029,365.66,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,296.54,118.75,N
56.71556,-109.52084,332.39,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,294.29,34.64,N
56.73066,-109.47025,364.49,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,279.86,115.1,N
56.72873,-109.48811,352.35,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,283.32,76.91,N
56.72679,-109.50597,322.83,1.13,1.06,2025-08-01,402,Terra,MODIS,0,6.1NRT,289.39,20.91,N
56.80152,-109.57706,434.53,1.13,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,306.44,630.29,N
57.45591,-100.33047,304.33,2.64,1.56,2025-08-01,402,Terra,MODIS,40,6.1NRT,285.18,31.26,N
56.86338,-109.08606,326.9,1.17,1.07,2025-08-01,402,Terra,MODIS,100,6.1NRT,288.44,29.93,N
56.86144,-109.10462,324.85,1.16,1.07,2025-08-01,402,Terra,MODIS,100,6.1NRT,286.99,27.78,N
56.83026,-109.39954,327.63,1.14,1.06,2025-08-01,402,Terra,MODIS,100,6.1NRT,286.04,31.08,N
56.25077,-114.814,301.86,1.02,1.01,2025-08-01,402,Terra,MODIS,45,6.1NRT,280.81,5.92,N
57.16178,-107.92488,312.4,1.28,1.12,2025-08-01,402,Terra,MODIS,11,6.1NRT,291.91,13.78,N
57.17162,-107.92809,309.43,1.28,1.12,2025-08-01,402,Terra,MODIS,67,6.1NRT,292.34,11.99,N
57.16968,-107.94875,306.28,1.28,1.12,2025-08-01,402,Terra,MODIS,38,6.1NRT,291.22,9.04,N
57.00673,-111.47645,318.86,1.04,1.02,2025-08-01,402,Terra,MODIS,98,6.1NRT,296.76,16.44,N
56.88163,-114.00058,303.98,1,1,2025-08-01,402,Terra,MODIS,58,6.1NRT,293.09,5.56,N
58.41663,-104.18474,321.26,1.85,1.33,2025-08-01,402,Terra,MODIS,100,6.1NRT,289.28,48.8,N
58.43035,-104.15608,303.09,1.85,1.33,2025-08-01,402,Terra,MODIS,53,6.1NRT,288.89,14.98,N
58.42841,-104.18706,310.72,1.85,1.33,2025-08-01,402,Terra,MODIS,81,6.1NRT,288.3,26.62,N
59.31779,-111.76846,328.48,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,295.64,28.65,N
60.05101,-122.767,304.71,1.36,1.15,2025-08-01,404,Terra,MODIS,61,6.1NRT,292.86,8,D
60.06995,-122.78285,305.85,1.36,1.15,2025-08-01,404,Terra,MODIS,64,6.1NRT,292.79,9.04,D
60.2576,-121.90173,303.41,1.26,1.12,2025-08-01,404,Terra,MODIS,49,6.1NRT,276.6,9.96,D
60.25954,-122.00095,310.09,1.27,1.12,2025-08-01,404,Terra,MODIS,79,6.1NRT,276.8,17.86,D
60.42782,-121.63593,301.68,1.23,1.1,2025-08-01,404,Terra,MODIS,12,6.1NRT,290.66,5.51,D
60.44478,-121.60228,301.12,1.23,1.1,2025-08-01,404,Terra,MODIS,30,6.1NRT,289.84,5.25,D
60.32094,-122.51263,328.61,1.31,1.14,2025-08-01,404,Terra,MODIS,100,6.1NRT,295.15,38.01,D
60.31656,-122.53439,314.45,1.31,1.14,2025-08-01,404,Terra,MODIS,68,6.1NRT,295.09,16.02,D
60.32591,-122.54216,332.31,1.31,1.14,2025-08-01,404,Terra,MODIS,100,6.1NRT,296.09,44.03,D
60.32149,-122.56412,316.75,1.31,1.14,2025-08-01,404,Terra,MODIS,94,6.1NRT,293.19,19.09,D
60.33963,-122.52813,310.36,1.31,1.14,2025-08-01,404,Terra,MODIS,29,6.1NRT,292.21,11.98,D
58.42495,-104.16183,323.45,1.85,1.33,2025-08-01,404,Terra,MODIS,100,6.1NRT,290.16,54.83,N
59.39032,-111.94234,442.78,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,312.37,682.41,N
60.33089,-122.57169,316.46,1.31,1.14,2025-08-01,404,Terra,MODIS,93,6.1NRT,293.39,19.68,D
60.31753,-122.63805,308.61,1.32,1.14,2025-08-01,404,Terra,MODIS,75,6.1NRT,294.33,10.59,D
60.38,-122.43481,305.71,1.3,1.13,2025-08-01,404,Terra,MODIS,19,6.1NRT,291.25,8.43,D
60.36696,-122.50035,320.81,1.31,1.13,2025-08-01,404,Terra,MODIS,81,6.1NRT,293.41,24.63,D
60.61063,-121.53347,308.64,1.21,1.09,2025-08-01,404,Terra,MODIS,50,6.1NRT,288.16,11.83,D
61.57489,-117.65189,312.55,1.01,1,2025-08-01,404,Terra,MODIS,66,6.1NRT,290.81,11.55,D
61.57214,-117.66985,318.48,1.01,1,2025-08-01,404,Terra,MODIS,90,6.1NRT,289.72,16.43,D
61.58888,-117.62178,322.88,1.01,1,2025-08-01,404,Terra,MODIS,60,6.1NRT,292.22,19.47,D
61.58065,-117.67565,317.96,1.01,1,2025-08-01,404,Terra,MODIS,31,6.1NRT,287.35,14.13,D
61.60286,-117.59165,324.76,1.01,1,2025-08-01,404,Terra,MODIS,100,6.1NRT,290.86,22.56,D
61.58916,-117.68145,320.21,1.01,1,2025-08-01,404,Terra,MODIS,27,6.1NRT,290.14,14.11,D
62.09449,-115.89377,324.77,1.01,1,2025-08-01,404,Terra,MODIS,64,6.1NRT,280.94,20.49,D
62.09198,-115.91212,319.16,1,1,2025-08-01,404,Terra,MODIS,57,6.1NRT,276.86,15.19,D
62.14362,-116.48859,315.28,1,1,2025-08-01,404,Terra,MODIS,91,6.1NRT,278.09,15.44,D
62.13332,-116.56157,307.68,1,1,2025-08-01,404,Terra,MODIS,27,6.1NRT,285.81,7.9,D
62.11522,-116.68913,300.13,1,1,2025-08-01,404,Terra,MODIS,5,6.1NRT,276.82,5.2,D
63.32391,-114.03367,342.04,1.08,1.04,2025-08-01,404,Terra,MODIS,100,6.1NRT,294.14,53.76,D
63.4313,-113.97572,312.4,1.08,1.04,2025-08-01,404,Terra,MODIS,85,6.1NRT,288.39,13.57,D
63.42892,-113.99652,307.6,1.08,1.04,2025-08-01,404,Terra,MODIS,72,6.1NRT,288.11,9.74,D
63.8666,-113.84697,327.25,1.1,1.05,2025-08-01,404,Terra,MODIS,100,6.1NRT,288.3,31.38,D
63.92807,-113.95715,321.9,1.1,1.04,2025-08-01,404,Terra,MODIS,100,6.1NRT,287.55,24.53,D
59.39245,-111.92416,390.54,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,305.57,219.19,N
59.39458,-111.90597,345.46,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,301.64,55.52,N
59.3967,-111.88776,320.59,1.07,1.03,2025-08-01,404,Terra,MODIS,59,6.1NRT,295.63,16.52,N
59.38349,-111.93264,346.23,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,297.88,56.42,N
59.38564,-111.91447,350.01,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,300.13,64.72,N
59.3878,-111.89629,332.35,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,298.49,30.53,N
59.37669,-111.91037,330.6,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,296.35,29.5,N
59.37885,-111.89219,325.85,1.07,1.03,2025-08-01,404,Terra,MODIS,73,6.1NRT,297.03,21.41,N
59.381,-111.87399,320.74,1.07,1.03,2025-08-01,404,Terra,MODIS,11,6.1NRT,296.04,16.87,N
59.38315,-111.85578,330.05,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,297.7,29.86,N
59.36559,-111.92444,339.73,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,296.15,45.23,N
59.36774,-111.90628,345.43,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,298.2,54.55,N
59.36989,-111.8881,325.18,1.07,1.03,2025-08-01,404,Terra,MODIS,59,6.1NRT,295.96,20.99,N
59.35879,-111.90218,322.89,1.07,1.03,2025-08-01,404,Terra,MODIS,67,6.1NRT,296.22,19.98,N
59.36093,-111.88401,331.55,1.07,1.03,2025-08-01,404,Terra,MODIS,80,6.1NRT,297.64,29.88,N
59.36522,-111.84761,322.18,1.07,1.03,2025-08-01,404,Terra,MODIS,0,6.1NRT,296.46,18.01,N
59.34984,-111.89809,326.2,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,296.97,25.03,N
59.35198,-111.87992,336.53,1.07,1.03,2025-08-01,404,Terra,MODIS,96,6.1NRT,300.05,38.61,N
59.35412,-111.86173,318.75,1.07,1.03,2025-08-01,404,Terra,MODIS,29,6.1NRT,295.83,15.31,N
59.34089,-111.894,304.46,1.07,1.03,2025-08-01,404,Terra,MODIS,58,6.1NRT,294.17,6.13,N
64.10931,-118.47794,316.17,1,1,2025-08-01,404,Terra,MODIS,26,6.1NRT,267.56,15.27,D
64.1065,-118.49728,320.12,1,1,2025-08-01,404,Terra,MODIS,98,6.1NRT,271.16,19.63,D
59.34302,-111.87583,321.43,1.07,1.03,2025-08-01,404,Terra,MODIS,17,6.1NRT,296.85,18.13,N
59.33193,-111.88992,314.74,1.07,1.03,2025-08-01,404,Terra,MODIS,90,6.1NRT,293.98,14.13,N
59.33407,-111.87175,330.6,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,297.06,30.56,N
59.3362,-111.85357,324.16,1.07,1.03,2025-08-01,404,Terra,MODIS,56,6.1NRT,296.34,20.83,N
59.34472,-111.78067,310.77,1.07,1.03,2025-08-01,404,Terra,MODIS,22,6.1NRT,294.1,9.25,N
59.32511,-111.86766,321.97,1.07,1.03,2025-08-01,404,Terra,MODIS,100,6.1NRT,295.16,20.22,N
